Month,Wspd,Wdir,Atmp,Pres,Dewp,Humi,Wtmp,Wvht,Dpd,Mwd
10,0.977938952759,303,26.45,1017.35,22.15,77.0,26.55,1.52,7.55,87.0
10,1.6298982546,300,26.3,1018.1,21.5,74.0,26.25,1.56,7.7,117
10,2.1731976728,303,26.5,1018.7,21.6,74.0,26.3,1.68,7.1,138
10,5.10701453108,306,25.7,1017.0,21.8,79.0,26.32,1.79,7.4,138
10,7.17155232023,294,25.4,1016.7,21.6,79.0,26.38,1.85,7.1,138
10,3.04247674192,291,25.55,1016.0,21.65,78.5,26.29,1.79,7.1,138.0
10,4.12907557832,294,25.7,1015.3,21.7,78.0,26.19,1.72,7.1,138
10,3.58577616012,291,26.0,1016.3,21.8,78.0,26.11,1.83,7.4,135
10,5.86763371655,285,25.35,1016.15,21.95,81.5,26.21,1.92,7.4,135.0
10,8.69279069119,276,24.7,1016.0,22.1,85.0,26.32,2.0,7.4,135
10,4.23773546196,285,24.1,1016.5,21.2,84.0,26.38,2.01,7.1,129
11,2.82515697464,234,26.5,1015.6,22.7,80.0,26.42,1.78,7.4,111
11,1.95587790552,177,-2.4,820.3,30.3,121.0,32.6,2.18,10.8,207
11,3.04247674192,216,26.1,1016.2,21.6,76.0,26.35,1.72,7.4,105
11,4.02041569468,216,26.7,1017.6,21.5,73.0,26.37,1.58,10.5,114
11,3.15113662556,213,26.8,1017.1,21.8,74.0,26.61,1.66,7.1,108
11,0.10865988364,225,26.9,1016.6,21.8,74.0,26.64,1.76,7.7,99
11,1.52123837096,222,26.4,1017.4,21.9,76.0,26.39,2.27,5.6,168.0
11,0.0,264.0,25.4,1017.6,22.2,82.0,26.64,1.72,7.1,108
11,1.19525872004,267,26.7,1017.2,22.2,76.0,26.43,1.83,7.7,99
11,2.716497091,255,26.0,1018.6,21.9,78.0,26.28,1.8,7.4,99
11,2.1731976728,258,32.7,1019.4,25.05,93.0,26.41,1.88,7.7,100.5
11,5.9,291.0,39.4,1020.2,28.2,108.0,26.53,1.95,8.0,102
11,3.36845639284,279,26.2,1018.7,21.7,76.0,26.31,1.85,8.0,96
11,3.36845639284,270,26.2,1019.7,21.7,76.0,26.25,1.69,7.7,96
11,3.04247674192,234,25.05,1019.2,21.55,81.0,26.33,1.75,8.0,99.0
11,1.0865988364,252,23.9,1018.7,21.4,86.0,26.41,1.8,8.3,102
11,0.10865988364,261,25.4,1019.8,20.7,75.0,26.21,1.94,8.0,93
11,0.0,0.0,25.6,1018.0,21.0,76.0,26.99,1.92,8.0,93
11,1.19525872004,288,26.2,1019.5,21.2,74.0,26.78,17.63,9.2,213.0
11,2.06453778916,264,25.6,1017.4,21.2,76.0,26.58,1.87,7.7,99
11,1.73855813824,264,25.8,1017.7,20.8,73.0,26.58,1.83,8.7,96
11,1.19525872004,264,26.4,1018.7,21.0,72.0,26.59,1.69,8.0,99
11,1.41257848732,219,26.55,1017.55,21.3,72.5,26.8,1.76,8.35,99.0
11,4.67237499652,159,26.7,1016.4,21.6,73.0,27.0,1.83,8.7,99
11,1.19525872004,240,25.0,1016.2,21.5,81.0,26.79,1.96,8.5,100.5
11,0.977938952759,249,24.15,1016.1,21.45,85.0,26.68,2.02,8.4,101.25
11,2.82515697464,258,23.3,1016.0,21.4,89.0,26.57,2.09,8.3,102
11,0.760619185479,219,24.6,1015.35,21.4,82.5,26.5,2.01,8.7,94.5
11,2.06453778916,261,25.25,1015.03,21.4,79.25,26.46,1.97,8.9,90.75
11,4.78103488016,57,25.9,1014.7,21.4,76.0,26.43,1.93,9.1,87
11,2.06453778916,246,15.9,845.4,-5.6,40.0,28.705,20.08,7.2,213.0
11,0.32597965092,189,20.55,930.0,8.15,60.5,27.71,10.95,8.15,145.5
11,1.30391860368,180,22.88,972.3,15.02,70.75,27.21,6.38,8.62,111.75
11,0.0,84,24.04,993.45,18.46,75.88,26.96,4.1,8.86,94.88
11,0.651959301839,168,24.62,1004.03,20.18,78.44,26.84,2.96,8.98,86.44
11,0.10865988364,174,25.2,1014.6,21.9,81.0,26.71,1.82,9.1,78
11,0.10865988364,207,26.3,1015.2,21.6,75.0,26.63,1.84,9.1,84
11,0.10865988364,195,26.65,1014.75,21.7,74.0,26.81,1.73,8.25,81.0
11,0.10865988364,186,27.0,1014.3,21.8,73.0,26.99,1.63,7.4,78
11,0.10865988364,210,26.2,1015.4,21.5,75.0,26.66,1.71,8.3,75
11,0.10865988364,219,26.2,1014.9,21.7,76.0,26.73,1.86,8.7,75
11,0.32597965092,207,26.2,1014.9,22.0,78.0,26.69,1.74,8.3,75
11,0.5432994182,192,26.8,1016.7,21.5,72.0,26.71,1.82,7.4,69
11,0.21731976728,180,26.3,1014.7,22.4,79.0,26.95,1.87,9.5,78
11,0.10865988364,174,26.4,1014.45,22.3,78.0,26.95,1.83,9.1,81.0
11,1.73855813824,96,26.5,1014.2,22.2,77.0,26.96,1.79,8.7,84
11,0.760619185479,201,26.1,1014.5,22.7,82.0,26.89,1.79,8.7,78
11,0.760619185479,195,26.2,1012.7,22.9,82.0,26.69,1.64,9.1,69
11,0.32597965092,192,26.0,1010.9,21.4,75.0,26.93,10.51,8.7,72.0
11,0.10865988364,36,25.3,1011.1,22.6,85.0,26.98,17.24,2.7,75.0
11,0.21731976728,189,26.0,1011.0,22.6,81.0,26.91,1.8,10.6,93.0
11,1.0865988364,195,26.1,1011.15,22.8,81.5,26.8,1.73,9.45,79.5
11,1.73855813824,207,26.2,1011.3,23.0,82.0,26.69,1.65,8.3,66
11,0.760619185479,201,26.5,1012.2,22.0,78.0,16.55,6.65,13.3,46.5
11,0.760619185479,201,26.8,1013.1,21.0,74.0,6.41,11.64,18.3,27
11,0.43463953456,192,26.7,1011.7,22.6,78.0,26.97,1.55,6.9,93.0
11,0.651959301839,156,26.0,1010.9,23.5,86.0,26.87,1.4,8.0,63
11,0.32597965092,210,26.3,1010.6,22.6,80.0,26.85,1.44,8.0,66
11,0.21731976728,219,26.7,1010.5,22.9,79.0,26.97,1.47,7.7,66
11,0.43463953456,213,26.7,1010.5,22.9,79.0,26.97,1.47,7.7,66
11,1.84721802188,213,26.3,1010.2,22.6,80.0,26.83,1.7,4.9,318
11,0.760619185479,159,24.8,1009.3,23.1,122.0,26.77,1.95,6.7,57
11,0.869279069119,240,23.8,1008.8,22.7,93.0,26.73,1.79,7.7,63
11,9.67072964395,201,25.4,1009.2,22.7,85.0,26.7,2.17,7.7,33.0
11,2.49917732372,180,27.0,1009.6,22.7,77.0,26.66,2.54,7.7,3
11,0.43463953456,171,26.9,1009.3,23.9,83.0,26.73,2.32,7.1,51
11,0.977938952759,180,27.1,1007.1,23.4,80.0,26.76,2.42,8.0,54
11,0.760619185479,174,26.9,1014.1,23.6,82.0,26.74,2.27,8.8,51
11,0.43463953456,186,26.9,1008.9,24.2,85.0,26.67,2.56,8.3,57
11,0.0,183,26.9,1035.2,25.1,87.0,25.6,0.0,0.0,0.0
11,0.21731976728,189,26.8,1011.3,24.6,87.0,26.58,2.4,8.7,69
11,0.21731976728,186,26.7,1009.5,24.4,87.0,26.46,2.54,8.7,63
11,0.32597965092,177,26.6,1151.0,11.0,87.0,35.105,6.35,17.7,303
11,0.0,195.0,26.9,1011.2,24.4,86.0,26.43,2.33,8.7,66
11,0.0,213.0,26.85,1009.1,24.35,86.0,26.41,2.11,8.7,60.0
11,0.0,207.0,26.83,1008.05,24.33,86.0,26.39,2.0,8.7,57.0
11,0.0,189.0,26.81,1007.52,24.31,86.0,26.38,1.94,8.7,55.5
11,0.0,186.0,26.8,1007.0,24.3,86.0,26.38,1.89,8.7,54
11,0.0,201.0,26.7,1008.6,24.3,86.0,26.35,17.94,5.6,144.0
11,0.5432994182,168,23.5,1007.3,23.5,86.0,40.46,14.55,15.6,306
11,0.10865988364,153,10.65,1007.6,11.05,86.0,33.39,14.02,11.95,198.0
11,0.5432994182,36,-2.2,1007.9,-1.4,86.0,26.33,13.49,8.3,90
11,0.5432994182,354.0,23.6,1010.7,22.3,92.0,26.08,2.89,7.1,180
11,0.32597965092,333,23.6,1009.9,22.1,92.0,26.16,2.89,7.1,180
11,0.32597965092,159,17.2,1010.2,17.2,88.0,25.96,2.55,8.0,171
11,0.0,189.0,25.0,1015.5,20.3,75.0,25.92,6.75,23.9,366.0
11,0.0,339.0,24.5,1013.8,20.7,79.0,25.87,1.78,7.7,135
11,0.0,339.0,24.8,1014.85,20.5,77.0,25.87,1.74,10.05,210.0
11,0.0,333.0,25.1,1015.9,20.3,75.0,25.87,1.7,12.4,285
11,0.0,294,24.5,1014.35,21.7,85.0,25.94,1.55,12.45,202.5
11,0.0,177,23.9,1012.8,23.1,95.0,26.0,1.41,12.5,120
11,0.0,294.0,25.0,1012.35,23.15,89.5,25.96,1.28,12.15,114.0
11,0.0,195.0,26.1,1011.9,23.2,84.0,25.93,1.15,11.8,108
11,0.10865988364,156,26.9,1010.9,23.2,80.0,26.33,1.09,4.3,75
11,7.09378249985,6,26.3,1012.5,23.0,82.0,26.1,1.04,11.8,57
11,6.75598333319,345.0,25.9,1011.4,22.5,81.0,26.0,1.13,4.7,66
11,6.30558444431,354.0,26.3,1012.55,22.95,81.5,26.18,1.09,6.7,66.0
11,5.0669874999,3,26.7,1013.7,23.4,82.0,26.35,1.05,8.7,66
11,0.0,189.0,27.0,1012.9,23.5,81.0,26.42,0.94,11.2,270
11,5.40478666656,30,26.5,1013.25,23.65,84.0,26.26,0.93,10.15,165.0
11,0.0,228.0,26.0,1013.6,23.8,87.0,26.1,0.91,9.1,60
11,0.0,264,25.9,1013.3,23.5,86.0,26.08,0.88,5.0,63
11,3.15279222216,30,26.7,1015.9,23.5,82.0,26.12,0.86,10.5,69
11,1.57639611108,39,26.7,1014.7,22.6,78.0,27.81,10.54,13.4,117
11,1.91419527774,96,26.7,1015.5,23.0,80.0,26.99,0.95,9.1,111
11,2.70239333328,57,26.7,1015.7,22.8,79.0,26.82,0.93,9.65,114.0
11,0.0,0.0,26.7,1015.9,22.6,78.0,26.66,0.9,10.2,117
11,0.0,0.0,27.0,1014.6,22.6,77.0,27.87,1.02,10.5,132
11,0.0,0.0,27.3,1013.7,22.4,75.0,27.63,1.01,10.5,129
11,0.788198055539,228,26.7,1014.5,23.05,81.0,27.49,1.03,9.1,136.5
11,1.35119666664,84,26.4,1014.9,23.38,84.0,27.42,1.04,8.4,140.25
11,6.08038499987,207,26.1,1015.3,23.7,87.0,27.35,1.05,7.7,144
11,0.21731976728,33,25.0,1013.0,23.0,88.0,27.44,1.14,11.8,156
11,6.75598333319,165,24.6,1013.2,23.2,92.0,27.19,1.12,12.5,156
11,2.58979361106,63,27.1,1014.7,23.3,79.0,26.73,1.39,15.4,144
11,3.71579083326,30,26.7,1013.1,22.5,78.0,26.96,0.35,16.9,138
11,3.26539194438,39,26.5,1012.4,22.5,79.0,26.84,1.49,14.3,129
11,4.39138916658,24,27.6,1010.5,23.3,77.0,27.46,1.31,12.5,132
11,0.0,210.0,27.55,1011.5,23.1,76.5,27.37,1.25,10.1,123.0
11,0.0,192.0,27.5,1012.5,22.9,76.0,27.27,1.2,7.7,114
11,5.0669874999,351.0,27.9,1012.0,23.3,76.0,27.85,1.14,7.4,108
11,0.0,0.0,27.5,1013.1,23.3,78.0,27.03,1.07,8.0,108
12,2.02679499996,123,23.6,1013.5,23.5,82.0,22.37,0.91,7.4,96
12,0.0,0.0,26.7,1014.8,23.6,83.0,27.5,0.9,7.7,102
12,1.35119666664,171,26.3,1014.5,23.3,84.0,27.72,1.36,6.5,186
12,3.9409902777,147,25.5,1014.7,23.6,89.0,27.5,1.53,6.1,234
12,0.10865988364,15.0,25.7,1014.3,23.6,89.0,27.2,4.13,6.9,309.0
12,0.0,0.0,25.65,1014.05,23.7,89.0,27.55,2.7,7.45,241.5
12,0.0,0.0,25.6,1013.8,23.8,89.0,27.89,1.27,8.0,174
12,1.6,234.0,23.0,994.8,-3.4,123.0,14.75,6.24,14.4,276.0
12,0.0,198.0,26.3,1012.3,23.7,85.0,27.05,1.17,7.7,129
12,0.0,183.0,27.1,1013.9,17.3,81.0,27.57,14.72,16.2,366.0
12,0.0,192.0,27.7,1011.2,22.9,75.0,27.54,1.26,7.4,114
12,0.0,210.0,27.9,1164.9,7.0,70.0,1.84,18.16,2.6,270.0
12,0.0,210.0,27.0,1017.3,18.3,79.0,27.05,1.46,2.4,66
12,0.21731976728,189,27.6,1011.6,23.1,76.0,27.04,1.58,5.9,51
12,0.32597965092,165,27.7,1010.3,-2.2,77.0,27.05,1.54,5.9,45
12,8.78277833315,18,27.35,1010.35,10.8,80.0,26.98,1.68,6.3,45.0
12,10.6969736109,15,27.18,1010.38,17.3,81.5,26.95,1.75,6.5,45.0
12,0.0,189.0,27.0,1010.4,23.8,83.0,26.92,1.82,6.7,45
12,0.0,186.0,27.5,1011.5,23.7,79.0,26.91,1.79,6.9,39
12,0.0,174.0,27.7,1009.5,24.5,83.0,27.13,1.73,7.1,36
12,0.0,192.0,27.3,1011.1,24.6,85.0,27.01,1.67,6.9,36
12,0.0,168.0,27.2,1014.0,24.6,85.0,26.95,1.7,6.9,39
12,5.85518555544,318,27.3,1011.85,24.5,84.0,27.04,2.5,7.0,51.0
12,0.0,183.0,27.4,1009.7,24.4,83.0,27.12,3.29,7.1,63.0
12,0.0,180.0,27.2,1010.8,24.5,85.0,27.08,1.64,7.7,39
12,0.0,180.0,27.1,1009.9,24.5,85.0,27.07,1.55,6.9,39
12,0.0,177.0,27.5,1011.7,24.7,85.0,27.09,4.1,5.5,66.0
12,0.0,177.0,27.9,1013.0,24.7,83.0,27.26,1.49,7.1,42
12,8.67017861093,6,27.45,1011.85,24.4,83.5,27.19,1.42,6.9,45.0
12,0.0,195.0,27.0,1010.7,24.1,84.0,27.11,1.34,6.7,48
12,0.0,192.0,27.7,1010.5,23.9,80.0,27.48,1.34,7.4,42
12,8.33237944427,6,27.5,1010.55,23.7,79.5,27.44,1.33,7.55,42.0
12,0.0,195.0,27.3,1010.6,23.5,79.0,27.4,1.32,7.7,42
12,0.0,195.0,27.3,1010.6,23.5,79.0,27.4,1.96,7.7,42
12,6.4,93.0,27.3,1024.4,24.0,86.0,29.92,6.48,7.6,66.0
12,0.0,195.0,27.2,1012.6,23.8,81.0,27.33,1.46,6.5,36
12,0.0,198.0,26.8,1012.3,23.0,79.0,27.25,1.21,6.7,42
12,0.0,198.0,26.8,1012.3,23.0,79.0,27.25,1.21,6.7,42
12,0.0,183.0,27.7,1010.6,22.7,74.0,27.49,1.42,6.1,39
12,0.0,204.0,26.9,1011.0,22.6,77.0,27.27,1.4,5.9,45
12,7.43158166651,9,26.9,1011.9,22.5,77.0,27.23,1.4,5.6,48
12,7.99458027761,12,27.25,1011.45,22.55,75.5,27.34,1.34,5.75,49.5
12,0.0,192.0,27.6,1011.0,22.6,74.0,27.46,1.29,5.9,51
12,0.0,198.0,27.0,1011.6,23.1,79.0,27.31,1.33,5.9,51
12,0.0,207.0,26.9,1011.1,22.8,78.0,27.25,1.48,5.7,48
12,0.0,198.0,26.8,1011.1,10.4,76.0,27.2,1.34,5.7,51
12,0.0,198.0,26.8,1011.5,22.3,76.0,27.19,1.34,6.5,51
12,0.10865988364,180.0,27.15,1010.65,22.45,75.0,27.32,1.31,5.45,45.0
12,10.0213752776,6,27.5,1009.8,22.6,74.0,27.45,1.28,4.4,39
12,0.0,189.0,27.0,1008.3,23.7,82.0,27.09,1.48,6.7,36
12,0.0,174.0,27.6,1009.4,24.4,83.0,27.34,1.56,6.3,33
12,0.0,183.0,27.4,1008.6,24.7,85.0,27.32,1.53,6.3,342.0
12,0.0,180.0,27.5,1008.1,24.0,81.0,27.34,1.69,6.2,27
12,9.34577694425,9,27.45,1009.5,24.15,82.0,27.28,6.67,13.7,97.5
12,0.0,195.0,27.4,1010.9,24.3,83.0,27.22,11.65,21.2,168.0
12,0.0,195.0,27.1,1009.6,23.8,82.0,27.15,1.75,6.9,36
12,10.3591744442,18,27.05,1009.7,23.65,49.5,27.3,1.66,6.7,36.0
12,0.0,195.0,27.0,1009.8,23.5,17.0,27.45,1.56,6.5,36
12,10.0213752776,12,27.9,1010.3,22.9,74.0,27.4,1.93,6.9,39
12,10.246574722,12,27.9,1010.3,22.9,74.0,27.42,1.93,6.9,36
12,0.0,186.0,27.5,1010.3,23.0,76.0,27.39,1.93,7.1,36
12,0.0,189.0,27.3,1012.9,22.4,75.0,20.035,18.57,18.9,333.0
12,0.0,216.0,27.2,1012.9,22.1,74.0,27.19,1.87,7.4,45
12,0.0,201.0,27.5,1013.6,22.7,75.0,27.04,1.63,7.1,45
12,0.0,198.0,27.4,1014.1,22.8,76.0,27.05,1.4,7.4,42
12,7.43158166651,33,27.5,1012.85,23.45,78.5,33.96,1.35,7.25,43.5
12,0.0,231.0,27.6,1011.6,24.1,81.0,40.875,1.31,7.1,45
12,0.0,213.0,27.3,1014.2,23.4,79.0,27.23,1.28,0.4,51.0
12,0.0,237.0,27.1,1012.9,23.5,81.0,27.16,1.15,6.7,54
12,6.41818416653,42,27.3,1014.0,23.65,80.5,27.16,1.14,6.7,55.5
12,6.41818416653,45,27.4,1014.55,23.73,80.25,27.16,1.13,6.7,56.25
12,0.0,240.0,27.5,1015.1,23.8,80.0,27.16,1.12,6.7,57
12,0.0,240.0,27.5,1015.1,23.8,80.0,27.16,1.12,6.7,57
12,0.0,294.0,26.9,1017.7,23.1,79.0,27.27,1.25,7.4,84
12,0.0,0.0,26.7,1015.0,21.4,72.0,27.32,1.48,7.7,105
12,0.0,0.0,26.7,1015.0,21.4,72.0,27.32,1.48,19.5,75
12,5.40478666656,111,26.45,1015.1,21.85,75.5,27.38,1.58,13.75,85.5
12,0.10865988364,255,26.2,1015.2,22.3,79.0,27.44,1.69,8.0,96
12,0.21731976728,261,27.5,1014.0,22.4,74.0,27.49,1.61,6.1,93
12,0.10865988364,258,26.8,1015.2,22.3,76.0,27.4,1.52,8.7,93
12,0.21731976728,249,27.0,1015.5,22.8,78.0,27.36,1.5,8.3,93
12,0.0,285.0,26.85,1014.5,22.55,77.0,27.31,1.67,8.15,99.0
12,0.10865988364,270,26.7,1013.5,22.3,76.0,27.27,1.84,8.0,105
12,0.0,270.0,27.2,1013.8,21.8,72.0,27.43,1.73,7.4,108
12,0.0,276.0,27.2,1013.1,21.8,72.0,27.4,1.92,7.7,108
12,0.0,279.0,26.7,1014.1,22.1,76.0,27.26,1.56,8.0,108
12,0.0,0.0,26.5,1015.4,22.2,77.0,27.19,19.49,5.2,66.0
12,0.0,270.0,26.7,1014.3,22.4,77.0,27.23,1.63,8.7,111
12,0.0,252,26.8,1013.5,22.7,78.0,27.2,1.64,8.7,120
12,0.10865988364,273.0,27.0,1014.2,22.6,76.5,27.16,1.74,8.35,115.5
12,0.0,273.0,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,111
12,5.74258583322,84,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,111.0
12,5.51738638878,84,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,111.0
12,0.0,273.0,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,111
12,0.0,273.0,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,111
12,0.0,273.0,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,111
12,5.74258583322,84,27.35,1015.0,22.5,74.5,27.12,1.83,8.15,114.0
12,5.74258583322,84,27.43,1015.05,22.5,74.25,27.12,1.82,8.23,115.5
12,5.74258583322,87,27.46,1015.08,22.5,74.12,27.12,1.81,8.27,116.25
12,0.0,273.0,27.5,1015.1,22.5,74.0,27.13,1.81,8.3,117
12,0.0,273.0,27.5,1015.1,22.5,74.0,27.13,1.81,8.3,117
12,0.0,273.0,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,111
12,0.0,273.0,27.5,1008.7,16.1,74.0,38.01,8.1,16.6,27
12,0.0,273.0,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,135.0
12,5.74258583322,84,16.7,918.2,21.6,76.5,24.8,6.54,4.6,180.0
12,5.32433429836,12,6.2,821.5,20.7,78.0,22.47,11.23,1.2,225.0
12,0.0,273.0,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,111
12,0.0,273.0,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,111
12,0.0,273.0,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,111
12,0.0,267.0,27.2,1014.6,22.5,75.0,27.725,1.81,18.1,87
12,0.0,273.0,27.5,1015.1,22.5,74.0,27.13,1.81,7.8,141
12,0.0,273.0,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,111
12,0.0,273.0,27.5,1015.1,22.5,74.0,27.13,2.55,8.3,141.0
12,0.0,273.0,27.5,1015.1,22.5,74.0,27.13,1.81,8.3,117
12,0.0,273.0,27.5,1015.1,22.5,74.0,27.13,1.81,8.3,117
12,0.0,273.0,27.5,1015.1,25.7,74.0,27.13,1.81,8.3,117
12,0.0,273.0,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,111
12,5.74258583322,84,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,111.0
12,5.74258583322,84,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,111.0
12,0.0,273.0,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,111
12,5.74258583322,84,27.35,1015.0,22.5,74.5,27.12,1.83,8.15,114.0
12,5.74258583322,84,27.43,1015.05,22.5,74.25,27.12,1.82,8.23,115.5
12,0.0,273.0,27.5,1015.1,22.5,74.0,27.13,1.81,8.3,117
12,0.0,273.0,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,111
12,0.0,273.0,27.5,1015.1,22.5,74.0,27.13,1.81,8.1,111
12,5.74258583322,132,27.35,1015.0,22.5,74.5,27.12,1.83,8.05,111.0
12,0.0,273.0,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,111
12,0.0,273.0,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,111
12,5.74258583322,84,27.5,1015.1,22.5,74.0,27.13,1.81,8.3,117
12,5.74258583322,84,27.2,1014.9,25.7,75.0,27.12,1.84,8.0,111
12,0.0,273.0,27.5,1015.1,22.5,74.0,27.13,1.81,8.3,117
12,0.0,273.0,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,15
12,5.74258583322,84,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,111
12,5.74258583322,84,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,111
12,5.74258583322,84,27.35,1015.0,22.5,74.5,27.12,1.83,13.75,114.0
12,5.74258583322,84,27.5,1015.1,22.5,74.0,27.13,1.81,19.5,117
12,0.0,273.0,27.5,1015.1,22.5,74.0,27.13,1.81,8.3,117
12,5.74258583322,84,27.5,1015.1,22.5,74.0,27.13,1.81,8.3,117
12,0.0,273.0,27.5,1015.1,22.5,74.0,27.13,1.81,8.3,117
12,11.1473724998,204,40.3,1015.1,22.5,74.0,27.13,1.81,8.3,117
12,0.0,273.0,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,111
12,5.74258583322,84,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,111
12,5.74258583322,84,27.2,1014.5,22.5,75.0,27.12,1.84,8.0,111
12,5.74258583322,84,27.35,1014.8,22.5,74.5,27.12,1.83,8.15,114.0
12,0.0,273.0,27.5,1015.1,22.5,74.0,27.13,1.81,8.3,117
12,0.0,273.0,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,111
12,0.0,273.0,27.5,1015.1,22.5,74.0,27.13,1.81,8.3,117
12,0.0,273.0,27.5,1015.1,22.5,74.0,27.13,1.81,8.3,117
12,5.74258583322,84,27.5,1015.1,22.5,74.0,27.13,1.81,8.3,117
12,5.74258583322,84,24.0,1014.9,22.5,75.0,27.12,1.84,8.0,111
12,5.74258583322,84,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,111
12,11.5977713887,273,27.5,1015.1,22.5,74.0,27.13,1.81,8.3,117
12,10.0213752776,207,27.2,1014.9,22.5,75.0,27.12,1.84,8.0,111
12,0.0,273.0,27.5,1015.1,22.5,74.0,27.13,13.5,0.9,102.0
